Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,117021,4,2,188,270,47,47,47.0,0.0,135,135,135.0,0.0,3913,51,23404.2,34735.88052,77518,4,39499,13166.33333,22759.73559,39447,4,4,4.0,0.0,4,4,0,0,0,0,80,40,34.18189898,17.09094949,47,135,72.14285714,42.93960321,1843.809524,0,0,0,0,0,0,0,0,0,84.16666667,47.0,135.0,80,0,0,0,0,0,4,188,2,270,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8482,38,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,473684,78947,19.0,25.45584412,37,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,20,40,26315.78947,52631.57895,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,1,6,2,12,229,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,218,2,2,156,412,78,78,78.0,0.0,206,206,206.0,0.0,2605504,18348,72.66666667,113.8478517,204,2,2,2.0,0.0,2,2,12,12.0,0.0,12,12,0,0,0,0,64,64,9174.311927,9174.311927,78,206,129.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,161.5,78.0,206.0,64,0,0,0,0,0,2,156,2,412,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,347,2,2,94,228,47,47,47.0,0.0,114,114,114.0,0.0,927953,11527,115.6666667,157.9314197,296,2,2,2.0,0.0,2,2,49,49.0,0.0,49,49,0,0,0,0,64,64,5763.688761,5763.688761,47,114,73.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,92.25,47.0,114.0,64,0,0,0,0,0,2,94,2,228,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
57818,216,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,55555,9259,216.0,0.0,216,216,216,216.0,0.0,216,216,0,0.0,0.0,0,0,0,0,0,0,40,0,9259.259259,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,131,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55576,48,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,645833,41666,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,1,0,0,0,64,0,41666.66667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,2,31,0,0,995,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,186,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,924731,21505,62.0,67.75691847,136,3,47,47.0,0.0,47,47,3,3.0,0.0,3,3,0,0,0,0,64,64,10752.68817,10752.68817,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,64,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,32836,2,2,76,240,38,38,38.0,0.0,120,120,120.0,0.0,9623,121,10945.33333,18907.65351,32778,10,48,48.0,0.0,48,48,10,10.0,0.0,10,10,0,0,0,0,64,64,60.90875868,60.90875868,38,120,70.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,88.5,38.0,120.0,64,0,0,0,0,0,2,76,2,240,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,42617,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,46,42617.0,0.0,42617,42617,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,23.46481451,23.46481451,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,1,0,1,0,237,122,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,73,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,164383,27397,73.0,0.0,73,73,73,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0,0,0,40,0,27397.26027,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,16425,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,116722269,37,44,1636,53316,371,0,44.21621622,111.8436744,4309,0,1211.727273,1099.935312,470,0,1459028.363,3472982.408,10000000,3,117000000,3242285.25,4637255.197,10000000,48,112000000,2607287.326,4414196.775,10000000,47,0,0,0,0,752,1024,0.316991782,0.3769632,0,4309,670.1463415,995.8253122,991668.0524,0,0,0,1,0,0,0,0,1,678.4197531,44.21621622,1211.727273,752,0,0,0,0,0,37,1636,44,53316,8192,1047,36,20,189720.5455,503896.957,1709027,37605,10000000.0,4214.246938,10000000,9996193,BENIGN
80,15104054,5,5,426,288,408,0,85.2,180.469388,276,0,57.6,122.1261643,47,0,1678228.222,3513123.401,9980241,100,10100000,2526565.75,4969214.544,9980241,149,15100000,3763289.0,4792486.252,10100000,853,0,0,0,0,112,124,0.331036952,0.331036952,0,408,64.90909091,140.1695078,19647.49091,0,0,0,1,0,0,0,0,1,71.4,85.2,57.6,112,0,0,0,0,0,5,426,5,288,8192,219,4,20,126022.0,0.0,126022,126022,9980241.0,0.0,9980241,9980241,BENIGN
53,168,2,2,84,204,42,42,42.0,0.0,102,102,102.0,0.0,1714285,23809,56.0,90.93404203,161,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,11904.7619,11904.7619,42,102,66.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,40,0,0,0,0,0,2,84,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
58056,1,1,1,6,2,6,6,6.0,0.0,2,2,2.0,0.0,8000000,2000000,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,24,1000000.0,1000000.0,2,6,4.666666667,2.309401077,5.333333333,1,0,0,0,1,0,0,0,1,7.0,6.0,2.0,20,0,0,0,0,0,1,6,1,2,0,1024,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,31283376,13,12,1361,7122,955,0,104.6923077,264.073028,1867,0,593.5,742.6836473,271,0,1303474.0,3350982.637,10200000,4,21500000,1795009.5,3895566.171,10200000,218,31200000,2840676.0,4602231.623,10200000,4,0,0,0,0,280,252,0.415556173,0.383590313,0,1867,326.2692308,583.295298,340233.4046,0,0,0,1,0,0,0,0,0,339.32,104.6923077,593.5,280,0,0,0,0,0,13,1361,12,7122,29200,63,12,20,451756.3333,720610.8003,1283846,35587,9976034.333,250683.5949,10200000,9707671,BENIGN
53,409,1,1,57,138,57,57,57.0,0.0,138,138,138.0,0.0,476772,4889,409.0,0.0,409,409,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2444.987775,2444.987775,57,138,84.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,126.0,57.0,138.0,32,0,0,0,0,0,1,57,1,138,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
9239,969,5,1,393,6,274,6,78.6,112.3200783,6,6,6.0,0.0,411764,6191,193.8,181.6664526,487,48,969,242.25,182.1709362,487,48,0,0.0,0.0,0,0,1,0,0,0,100,20,5159.95872,1031.991744,6,274,96.14285714,123.666795,15293.47619,0,1,0,0,1,0,0,0,0,112.1666667,78.6,6.0,100,0,0,0,0,0,5,393,1,6,30,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
37477,43,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,279069,46511,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23255.81395,23255.81395,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,1,6,1,6,123,334,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
32872,80,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,25000,80.0,0.0,80,80,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12500.0,12500.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,1,0,1,0,4691,37476,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54822,41,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,1195121,97560,13.66666667,11.50362262,25,2,41,20.5,26.1629509,39,2,0,0.0,0.0,0,0,0,0,0,0,60,20,73170.73171,24390.2439,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,3,43,1,6,66,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30970,4,4,140,700,35,35,35.0,0.0,175,175,175.0,0.0,27123,258,4424.285714,11576.63137,30677,1,30684,10228.0,17709.35349,30677,3,66,22.0,33.80828301,61,1,0,0,0,0,80,80,129.157249,129.157249,35,175,97.22222222,73.78647874,5444.444444,0,0,0,0,0,0,0,0,1,109.375,35.0,175.0,80,0,0,0,0,0,4,140,4,700,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,82261675,49,63,4377,7328,790,0,89.32653061,133.2771842,1430,0,116.3174603,269.6610672,142,1,741096.1712,3422155.833,29200000,1,82200000,1712186.938,5096445.952,29300000,24,82200000,1326215.113,4519653.151,29300000,1,0,0,0,0,1004,1272,0.59566013,0.765848738,0,1430,103.5840708,219.414388,48142.67367,0,0,0,1,0,0,0,0,1,104.5089286,89.32653061,116.3174603,1004,0,0,0,0,0,49,4377,63,7328,8192,472,47,20,584246.6667,704914.2352,1927566,128957,13100000.0,7973546.983,29200000,7959445,BENIGN
53,185,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1751351,21621,61.66666667,101.6136474,179,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,10810.81081,10810.81081,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
44802,45,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,22222.22222,22222.22222,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,1,0,1,0,245,246,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50250,2415,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,828,2415.0,0.0,2415,2415,2415,2415.0,0.0,2415,2415,0,0.0,0.0,0,0,0,0,0,0,64,0,828.1573499,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,2,0,0,0,118,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,224,2,2,76,108,38,38,38.0,0.0,54,54,54.0,0.0,821428,17857,74.66666667,46.18802154,128,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,8928.571429,8928.571429,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,64,0,0,0,0,0,2,76,2,108,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,20702,2,2,64,200,32,32,32.0,0.0,100,100,100.0,0.0,12752,193,6900.666667,11909.02819,20652,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,80,80,96.60902328,96.60902328,32,100,59.2,37.24513391,1387.2,0,0,0,0,0,0,0,0,1,74.0,32.0,100.0,80,0,0,0,0,0,2,64,2,200,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5553958,10,6,746,5522,517,0,74.6,162.9786625,2338,0,920.3333333,970.9751112,1128,2,370263.8667,1282245.017,4994388,3,5553958,617106.4444,1644964.532,4994388,3,536140,107228.0,155193.0488,341788,215,0,0,0,0,220,132,1.800517757,1.080310654,0,2338,368.7058824,697.3030873,486231.5956,0,0,0,1,0,0,0,0,0,391.75,74.6,920.3333333,220,0,0,0,0,0,10,746,6,5522,29200,123,9,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,20124965,9,8,1173,1064,549,0,130.3333333,231.1000865,837,0,133.0,290.8465477,111,0,1257810.313,3397273.946,9961215,3,20100000,2515593.625,4606828.235,9998703,245,20100000,2869618.0,4870440.067,10000000,3,0,0,0,0,296,264,0.447205747,0.397516219,0,837,124.2777778,246.8368848,60928.44771,0,0,0,1,0,0,0,0,0,131.5882353,130.3333333,133.0,296,0,0,0,0,0,9,1173,8,1064,29200,131,3,32,101716.0,90922.61835,166008,37424,9960626.5,832.2646815,9961215,9960038,BENIGN
53,1050,2,2,62,264,31,31,31.0,0.0,132,132,132.0,0.0,310476,3809,350.0,600.1558131,1043,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,1904.761905,1904.761905,31,132,71.4,55.31997831,3060.3,0,0,0,0,0,0,0,0,1,89.25,31.0,132.0,40,0,0,0,0,0,2,62,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,15015356,13,12,4387,7317,2245,0,337.4615385,724.0278097,1413,0,609.75,657.8353103,779,1,625639.8333,1606852.438,6372381,3,8642975,720247.9167,1412544.072,3961180,3,15000000,1362818.545,2208454.495,6372427,4,0,0,0,0,424,392,0.865780338,0.799181851,0,2245,450.1538462,684.8123651,468967.9754,0,0,0,1,0,0,0,0,0,468.16,337.4615385,609.75,424,0,0,0,0,0,13,4387,12,7317,29200,23168,4,32,8642975.0,0.0,8642975,8642975,6372381.0,0.0,6372381,6372381,BENIGN
443,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000,666666,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,208,4,0,46,0,46,0,11.5,23.0,0,0,0.0,0.0,221153,19230,69.33333333,57.8388566,114,4,208,69.33333333,57.8388566,114,4,0,0.0,0.0,0,0,0,0,0,0,128,0,19230.76923,0.0,0,46,9.2,20.57182539,423.2,0,0,0,0,1,0,0,0,0,11.5,11.5,0.0,128,0,0,0,0,0,4,46,0,0,306,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,142885,46,57,1313,111647,570,0,28.54347826,111.4687214,4344,0,1958.719298,961.8494788,790565,720,1400.833333,5151.361147,23160,2,142885,3175.222222,7560.447608,23789,48,119859,2140.339286,6246.646022,23787,2,0,0,0,0,1192,1832,321.9372222,398.9222102,0,4344,1086.153846,1200.317343,1440761.724,0,0,0,1,0,0,0,0,1,1096.699029,28.54347826,1958.719298,1192,0,0,0,0,0,46,1313,57,111647,29200,61,28,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,142541,51,68,1337,110185,570,0,26.21568627,105.9913796,4344,0,1620.367647,726.290594,782385,834,1207.974576,4818.183476,23174,0,142541,2850.82,7199.231755,23598,0,119315,1780.820896,5790.027953,23759,1,0,0,0,0,1304,2184,357.7917932,477.0557243,0,4344,929.35,965.0896475,931398.0277,0,0,0,1,0,0,0,0,1,937.1596639,26.21568627,1620.367647,1304,0,0,0,0,0,51,1337,68,110185,29200,61,32,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,82618,12,12,1169,14617,570,0,97.41666667,209.2998972,4344,0,1218.083333,1197.015566,191072,290,3592.086957,7949.862554,23269,4,82618,7510.727273,10492.2245,23798,4,51250,4659.090909,10006.18675,26335,4,0,0,0,0,392,392,145.2467985,145.2467985,0,4344,631.44,1004.030879,1008078.007,0,0,0,1,0,0,0,0,1,657.75,97.41666667,1218.083333,392,0,0,0,0,0,12,1169,12,14617,29200,61,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,54912722,2,2,89,302,47,42,44.5,3.535533906,175,127,151.0,33.9411255,7,0,18300000.0,31600000.0,54800000,23570,54900000,54900000.0,0.0,54900000,54900000,54900000,54900000.0,0.0,54900000,54900000,0,0,0,0,60,72,0.036421433,0.036421433,42,175,86.6,61.22336155,3748.3,0,0,0,0,0,0,0,0,1,108.25,44.5,151.0,60,0,0,0,0,0,2,89,2,302,-1,-1,1,20,23570.0,0.0,23570,23570,54800000.0,0.0,54800000,54800000,BENIGN
80,468718,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,25,4,468718.0,0.0,468718,468718,468718,468718.0,0.0,468718,468718,0,0.0,0.0,0,0,0,0,0,0,40,0,4.266957958,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
42360,12154,3,1,137,6,137,0,45.66666667,79.09698688,6,6,6.0,0.0,11765,329,4051.333333,6769.655333,11868,88,12154,6077.0,8314.161533,11956,198,0,0.0,0.0,0,0,0,0,0,0,96,20,246.8323186,82.27743953,0,137,28.6,60.65311204,3678.8,0,0,0,0,1,0,0,0,0,35.75,45.66666667,6.0,96,0,0,0,0,0,3,137,1,6,59,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,71367,1,1,51,191,51,51,51.0,0.0,191,191,191.0,0.0,3390,28,71367.0,0.0,71367,71367,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,14.01207841,14.01207841,51,191,97.66666667,80.82903769,6533.333333,0,0,0,0,0,0,0,0,1,146.5,51.0,191.0,20,0,0,0,0,0,1,51,1,191,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,63568158,7,2,187,92,46,6,26.71428571,20.0890873,46,46,46.0,0.0,4,0,7946019.75,20500000.0,58500000,3,63600000,10600000.0,23500000.0,58500000,3,58600000,58600000.0,0.0,58600000,58600000,1,0,0,0,140,40,0.110118025,0.031462293,6,46,32.5,18.86354509,355.8333333,0,1,0,0,1,0,0,0,0,36.11111111,26.71428571,46.0,140,0,0,0,0,0,7,187,2,92,251,72,6,20,77733.0,0.0,77733,77733,58500000.0,0.0,58500000,58500000,BENIGN
53,24121,2,2,80,290,40,40,40.0,0.0,145,145,145.0,0.0,15339,165,8040.333333,13920.20367,24114,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,82.91530202,82.91530202,40,145,82.0,57.51086854,3307.5,0,0,0,0,0,0,0,0,1,102.5,40.0,145.0,64,0,0,0,0,0,2,80,2,290,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,78261,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,38,39130.5,4854.288053,42563,35698,78261,39130.5,4854.288053,42563,35698,0,0.0,0.0,0,0,0,0,0,0,96,0,38.33326944,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,3,0,0,0,319,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,369112,2,2,94,224,52,42,47.0,7.071067812,120,104,112.0,11.3137085,861,10,123037.3333,191934.3022,344228,409,368703,368703.0,0.0,368703,368703,344637,344637.0,0.0,344637,344637,0,0,0,0,72,80,5.418409588,5.418409588,42,120,72.0,37.17526059,1382.0,0,0,0,0,0,0,0,0,1,90.0,47.0,112.0,72,0,0,0,0,0,2,94,2,224,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,221,2,2,86,182,43,43,43.0,0.0,91,91,91.0,0.0,1212669,18099,73.66666667,79.66387722,163,10,48,48.0,0.0,48,48,10,10.0,0.0,10,10,0,0,0,0,40,40,9049.773756,9049.773756,43,91,62.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,77.75,43.0,91.0,40,0,0,0,0,0,2,86,2,182,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,10089584,8,8,1082,505,517,0,135.25,225.8322702,324,0,63.125,117.4483929,157,1,672638.9333,2569294.915,9960000,8,10000000,1435697.286,3758914.83,9960000,365,10100000,1439080.714,3780415.61,10000000,8,0,0,0,0,264,264,0.792896912,0.792896912,0,517,93.35294118,173.8583983,30226.74265,0,0,0,1,0,0,0,0,1,99.1875,135.25,63.125,264,0,0,0,0,0,8,1082,8,505,29200,243,3,32,89881.0,0.0,89881,89881,9960000.0,0.0,9960000,9960000,BENIGN
53552,244,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,12295,122.0,103.2375901,195,49,0,0.0,0.0,0,0,49,49.0,0.0,49,49,0,0,0,0,32,64,4098.360656,8196.721311,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,1,0,2,0,269,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,76392,1,1,56,72,56,56,56.0,0.0,72,72,72.0,0.0,1675,26,76392.0,0.0,76392,76392,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,13.09037596,13.09037596,56,72,61.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,92.0,56.0,72.0,20,0,0,0,0,0,1,56,1,72,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23300,1,1,47,111,47,47,47.0,0.0,111,111,111.0,0.0,6781,85,23300.0,0.0,23300,23300,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,42.91845494,42.91845494,47,111,68.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,102.5,47.0,111.0,20,0,0,0,0,0,1,47,1,111,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,245,2,2,90,206,45,45,45.0,0.0,103,103,103.0,0.0,1208163,16326,81.66666667,138.85364,242,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,40,40,8163.265306,8163.265306,45,103,68.2,31.76790834,1009.2,0,0,0,0,0,0,0,0,1,85.25,45.0,103.0,40,0,0,0,0,0,2,90,2,206,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,543371,8,4,370,1676,189,0,46.25,71.30367652,1670,0,419.0,834.0047961,3765,22,49397.36364,91036.46903,267363,20,543371,77624.42857,106758.9033,267383,98,270376,90125.33333,83405.04033,168430,2417,0,0,0,0,180,104,14.72290571,7.361452856,0,1670,157.3846154,458.2238424,209969.0897,0,0,0,1,0,0,0,0,0,170.5,46.25,419.0,180,0,0,0,0,0,8,370,4,1676,29200,123,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,219,2,2,62,264,31,31,31.0,0.0,132,132,132.0,0.0,1488584,18264,73.0,85.29361055,168,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,9132.420091,9132.420091,31,132,71.4,55.31997831,3060.3,0,0,0,0,0,0,0,0,1,89.25,31.0,132.0,40,0,0,0,0,0,2,62,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,108697,2,2,72,414,36,36,36.0,0.0,207,207,207.0,0.0,4471,36,36232.33333,62711.21311,108645,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,18.39977184,18.39977184,36,207,104.4,93.66055733,8772.3,0,0,0,0,0,0,0,0,1,130.5,36.0,207.0,40,0,0,0,0,0,2,72,2,414,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,109681,1,1,52,223,52,52,52.0,0.0,223,223,223.0,0.0,2507,18,109681.0,0.0,109681,109681,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,9.117349404,9.117349404,52,223,109.0,98.72689603,9747.0,0,0,0,0,0,0,0,0,1,163.5,52.0,223.0,20,0,0,0,0,0,1,52,1,223,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5514758,9,6,348,3851,191,0,38.66666667,70.58859681,1448,0,641.8333333,676.5561076,761,2,393911.2857,1399293.822,5254490,9,5514758,689344.75,1845180.074,5254490,48,153919,30783.8,42735.00938,91356,49,0,0,0,0,296,200,1.631984577,1.087989718,0,1448,262.4375,497.4390373,247445.5958,0,0,0,1,0,0,0,0,0,279.9333333,38.66666667,641.8333333,296,0,0,0,0,0,9,348,6,3851,29200,939,3,32,260220.0,0.0,260220,260220,5254490.0,0.0,5254490,5254490,BENIGN
80,5752860,4,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,1150572.0,2041789.746,4722581,56,5752860,1917620.0,2476188.912,4722581,34872,995404,995404.0,0.0,995404,995404,0,0,0,0,136,80,0.695306335,0.347653167,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,136,0,0,0,0,0,4,0,2,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5062487,5,1,123,46,46,0,24.6,23.27659769,46,46,46.0,0.0,33,1,1012497.4,2238902.518,5017473,3,5062487,1265621.75,2501286.547,5017473,3,0,0.0,0.0,0,0,1,0,0,0,160,32,0.987656857,0.197531371,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,160,0,0,0,0,0,5,123,1,46,358,357,2,32,37481.0,0.0,37481,37481,5017473.0,0.0,5017473,5017473,BENIGN
