Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,111222278,22,22,6851,7588,617,6,311.4090909091,312.5962951203,684,6,344.9090909091,346.8846259536,129,0,2586564.60465116,4579294.8493697,11636060,50,111222278,5296298.95238095,5383507.13309914,11636060,283978,110921212,5281962.47619048,5678043.8081492,11919647,50,1,0,0,0,440,440,0.1978020986,0.1978020986,6,684,334.5777777778,325.8859594795,106201.658585859,0,1,0,0,1,0,0,0,1,342.1818181818,311.4090909091,344.9090909091,440,0,0,0,0,0,22,6851,22,7588,62873,39381,21,20,289263.5,7466.8023090358,309078,283978,10802820.2,292891.823241506,11636060,10690923,BENIGN,
80,5720245,3,1,12,0,6,0,4.0,3.4641016151,0,0,0.0,0.0,2,0,1906748.33333333,3079912.21698677,5459950,41,5720245,2860122.5,3676711.31033054,5459950,260295,0,0.0,0.0,0,0,0,0,0,0,72,32,0.524453061,0.174817687,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
443,60507186,10,14,914,5567,517,0,91.4,159.8257384362,2121,0,397.6428571429,713.7145095197,107,0,2630747.2173913,12151400.9774523,58351988,1,58888186,6543131.77777778,19475126.3063869,58476630,409,60420157,4647704.38461539,16168565.3516919,58438787,1,0,0,0,0,220,292,0.165269626,0.2313774764,0,2121,259.24,557.861637565,311209.606666667,0,0,0,1,0,0,0,0,1,270.0416666667,91.4,397.6428571429,220,0,0,0,0,0,10,914,14,5567,29200,290,9,20,407240.0,0.0,407240,407240,58351988.0,0.0,58351988,58351988,BENIGN,
39048,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,666666,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.666666667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,2,0,0,0,374,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
45132,3,2,0,247,0,216,31,123.5,130.8147545195,0,0,0.0,0.0,82333333,666666,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.666666667,0.0,31,216,154.3333333333,106.8097998001,11408.3333333333,0,1,0,0,1,0,0,0,0,231.5,123.5,0.0,64,0,0,0,0,0,2,247,0,0,118,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
443,546359,49,63,1111,107438,259,0,22.6734693878,52.2686919337,4230,0,1705.3650793651,938.3005623,198677,204,4922.1531531532,16648.4281241084,115836,2,546359,11382.4791666667,24139.3311881734,115836,19,495227,7987.5322580645,28066.8134669304,165975,2,0,0,0,0,992,1272,89.6846212838,115.3087987935,0,4230,960.610619469,1092.5449928103,1193654.56131479,0,0,0,1,0,0,0,0,1,969.1875,22.6734693878,1705.3650793651,992,0,0,0,0,0,49,1111,63,107438,8192,123,48,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
443,79092657,36,20,10363,19130,623,0,287.8611111111,306.5353070112,1187,0,956.5,471.3746414813,372,0,1438048.30909091,4741209.01319213,27383570,3,79092657,2259790.2,5813044.12270187,27383570,117,79022163,4159061.21052632,7491453.57181445,27458553,3,0,0,0,0,732,412,0.4551623547,0.2528679748,0,1187,517.4210526316,491.5550015501,241626.319548872,0,0,0,1,0,0,0,0,0,526.6607142857,287.8611111111,956.5,732,0,0,0,0,0,36,10363,20,19130,8192,188,35,20,870790.25,869984.23326264,1725462,70024,17102178.0,6941467.75639701,27383570,12446263,BENIGN,
53,96255923,2,2,109,171,57,52,54.5,3.5355339059,91,80,85.5,7.7781745931,2,0,32085307.6666667,55486340.5783793,96155415,49546,96204961,96204961.0,0.0,96204961,96204961,96206377,96206377.0,0.0,96206377,96206377,0,0,0,0,40,40,0.0207779422,0.0207779422,52,91,67.4,17.0967833232,292.3,0,0,0,0,0,0,0,0,1,84.25,54.5,85.5,40,0,0,0,0,0,2,109,2,171,-1,-1,1,20,49546.0,0.0,49546,49546,96155415.0,0.0,96155415,96155415,BENIGN,
80,3242580,3,3,6,6,6,0,2.0,3.4641016151,6,0,2.0,3.4641016151,3,1,648516.0,924976.126904095,2023745,15,1218835,609417.5,828796.322694847,1195465,23370,3219260,1609630.0,585668.26258557,2023760,1195500,0,0,0,0,84,84,0.9251892012,0.9251892012,0,6,1.7142857143,2.9277002188,8.5714285714,0,0,0,1,0,0,0,0,1,2.0,2.0,2.0,84,0,0,0,0,0,3,6,3,6,8192,29,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
443,17878,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,671,111,17878.0,0.0,17878,17878,17878,17878.0,0.0,17878,17878,0,0.0,0.0,0,0,0,0,0,0,40,0,111.8693366148,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,257,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
80,85056,4,3,560,671,548,0,140.0,272.0147054848,663,2,223.6666666667,380.479083963,14472,82,14176.0,20548.9410627409,40944,159,85056,28352.0,24166.6210505317,43971,516,41950,20975.0,29195.0247816302,41619,331,0,0,0,0,92,64,47.0278404816,35.2708803612,0,663,153.875,280.4498618292,78652.125,0,0,0,1,0,0,0,0,0,175.8571428571,140.0,223.6666666667,92,0,0,0,0,0,4,560,3,671,8192,8190,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
443,578746,20,24,945,37863,517,0,47.25,139.0508710395,2896,0,1577.625,935.7586465351,67055,76,13459.2093023256,39369.5501108578,143342,9,578714,30458.6315789474,55547.7727648418,143537,198,436521,18979.1739130435,49612.3521227345,145725,49,0,0,0,0,648,776,34.5574742633,41.468969116,0,2896,862.4,1031.5195410831,1064032.56363636,0,0,0,1,0,0,0,0,1,882.0,47.25,1577.625,648,0,0,0,0,0,20,945,24,37863,29200,243,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
53,428,1,1,52,128,52,52,52.0,0.0,128,128,128.0,0.0,420560,4672,428.0,0.0,428,428,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2336.4485981309,2336.4485981309,52,128,77.3333333333,43.8786204584,1925.3333333333,0,0,0,0,0,0,0,0,1,116.0,52.0,128.0,20,0,0,0,0,0,1,52,1,128,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
80,5597453,4,2,12,0,6,0,3.0,3.4641016151,0,0,0.0,0.0,2,1,1119490.6,1975666.03327202,4570150,106,5597453,1865817.66666667,2391203.91109674,4570150,31162,996143,996143.0,0.0,996143,996143,0,0,0,0,104,64,0.7146107346,0.3573053673,0,6,1.7142857143,2.9277002188,8.5714285714,0,0,0,1,0,0,0,0,0,2.0,3.0,0.0,104,0,0,0,0,0,4,12,2,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
53,115738977,2,2,101,272,56,45,50.5,7.7781745931,152,120,136.0,22.627416998,3,0,38579659.0,66733653.0110818,115637044,48335,115685379,115685379.0,0.0,115685379,115685379,115690642,115690642.0,0.0,115690642,115690642,0,0,0,0,84,72,0.0172802633,0.0172802633,45,152,85.8,47.4151874403,2248.2,0,0,0,0,0,0,0,0,1,107.25,50.5,136.0,84,0,0,0,0,0,2,101,2,272,-1,-1,1,40,48335.0,0.0,48335,48335,115637044.0,0.0,115637044,115637044,BENIGN,
80,1920093,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,6,1,1920093.0,0.0,1920093,1920093,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,0.5208081067,0.5208081067,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,1,6,1,6,0,75,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
443,264628,6,6,352,3782,208,0,58.6666666667,87.8604954838,1460,0,630.3333333333,677.217148828,15621,45,24057.0909090909,39407.8357422849,85845,37,264628,52925.6,46660.4406140791,89414,90,179030,35806.0,47082.0923653569,89318,191,0,0,0,0,132,132,22.6733376665,22.6733376665,0,1460,318.0,533.9843942788,285139.333333333,0,0,0,1,0,0,0,0,1,344.5,58.6666666667,630.3333333333,132,0,0,0,0,0,6,352,6,3782,8192,60,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
443,61358664,10,9,1027,5184,623,0,102.7,199.2519622098,1460,0,576.0,677.1174196548,101,0,3408814.66666667,10979472.5093739,44973912,45,61358664,6817629.33333333,15175353.4852805,44973912,132,60542613,7567826.625,16062186.7783245,45042837,192,0,0,0,0,212,204,0.1629761691,0.1466785522,0,1460,310.55,522.5366746132,273044.576315789,0,0,0,1,0,0,0,0,0,326.8947368421,102.7,576.0,212,0,0,0,0,0,10,1027,9,5184,8192,115,9,20,140508.5,126817.479885464,230182,50835,30156169.5,20955452.4072522,44973912,15338427,BENIGN,
53,468,1,1,64,157,64,64,64.0,0.0,157,157,157.0,0.0,472222,4273,468.0,0.0,468,468,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2136.7521367521,2136.7521367521,64,157,95.0,53.6935750346,2883.0,0,0,0,0,0,0,0,0,1,142.5,64.0,157.0,32,0,0,0,0,0,1,64,1,157,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
80,11033774,5,5,1118,640,1118,0,223.6,499.984799769,640,0,128.0,286.21670112,159,0,1225974.88888889,3303742.18058059,9999221,45,10072528,2518132.0,4987422.37228664,9999221,107,10998004,2749501.0,4875802.43486977,10035014,1199,0,0,0,0,168,168,0.4531541067,0.4531541067,0,1118,159.8181818182,371.2901340412,137856.363636364,0,0,0,1,0,0,0,0,1,175.8,223.6,128.0,168,0,0,0,0,0,5,1118,5,640,29200,64,1,32,73307.0,0.0,73307,73307,9999221.0,0.0,9999221,9999221,BENIGN,
49592,174,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,68965,11494,174.0,0.0,174,174,174,174.0,0.0,174,174,0,0.0,0.0,0,0,0,0,0,0,40,0,11494.2528735632,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,2,12,0,0,30,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
443,15918337,11,9,1156,5217,533,0,105.0909090909,179.3769520008,1460,0,579.6666666667,669.8553948428,400,1,837807.210526316,2558946.43492917,9972528,3,15918337,1591833.7,3436155.67711302,9972528,3,10250002,1281250.25,3525996.59736959,10007208,200,0,0,0,0,244,192,0.6910269584,0.5653856932,0,1460,303.4761904762,506.1108197863,256148.161904762,0,0,0,1,0,0,0,0,0,318.65,105.0909090909,579.6666666667,244,0,0,0,0,0,11,1156,9,5217,8192,10240,9,20,156061.0,171753.408723088,277509,34613,7803106.0,3068026.01491056,9972528,5633684,BENIGN,
443,13989023,5,4,580,164,517,0,116.0,225.1010884025,152,0,41.0,74.0540343263,53,0,1748627.875,4901528.47581806,13879172,4,13989023,3497255.75,6963291.41817107,13942180,152,86723,28907.6666666667,31914.0637702774,63157,4,0,0,0,0,112,92,0.3574231024,0.2859384819,0,517,74.4,162.5438060613,26420.4888888889,0,0,0,1,0,0,0,0,0,82.6666666667,116.0,41.0,112,0,0,0,0,0,5,580,4,164,8192,946,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
443,135912,9,8,525,4156,197,0,58.3333333333,79.3237038974,1430,0,519.5,633.6813079143,34441,125,8494.5,14726.4979815298,36960,1,135912,16989.0,17876.7575839212,38677,48,98589,14084.1428571429,24343.8273519769,59565,1,0,0,0,0,192,172,66.2193183825,58.86161634,0,1430,260.0555555556,474.8714342693,225502.879084967,0,0,0,1,0,0,0,0,0,275.3529411765,58.3333333333,519.5,192,0,0,0,0,0,9,525,8,4156,8192,343,8,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
53,32459,4,2,132,98,33,33,33.0,0.0,49,49,49.0,0.0,7085,184,6491.8,14070.2293762397,31656,1,31706,10568.6666666667,18262.1821350389,31656,1,49,49.0,0.0,49,49,0,0,0,0,104,64,123.2323854709,61.6161927355,33,49,37.5714285714,7.8072005836,60.9523809524,0,0,0,0,0,0,0,0,0,43.8333333333,33.0,49.0,104,0,0,0,0,0,4,132,2,98,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
443,327,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,6116,327.0,0.0,327,327,327,327.0,0.0,327,327,0,0.0,0.0,0,0,0,0,0,0,64,0,6116.2079510703,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,2,0,0,0,249,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
443,11854173,6,6,586,237,517,0,97.6666666667,206.2839467013,150,0,39.5,60.0124986982,69,1,1077652.09090909,3467364.80692584,11530646,112,11854173,2370834.6,5234476.10605186,11734458,5238,301034,60206.8,105723.767307545,248038,1006,0,0,0,0,132,132,0.5061508719,0.5061508719,0,517,63.3076923077,142.9640890896,20438.7307692308,0,0,0,1,0,0,0,0,1,68.5833333333,97.6666666667,39.5,132,0,0,0,0,0,6,586,6,237,8192,433,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
443,105836286,20,21,8924,14691,1450,0,446.2,583.9582357092,2245,0,699.5714285714,715.0956978914,223,0,2645907.15,7625488.60469041,32910909,25,105836286,5570330.84210526,10430526.0323078,32910909,174,105765941,5288297.05,10272156.7753726,32990979,48,0,0,0,0,412,432,0.1889711058,0.1984196611,0,2245,562.2619047619,656.8188694715,431411.027293844,0,0,0,1,0,0,0,0,1,575.9756097561,446.2,699.5714285714,412,0,0,0,0,0,20,8924,21,14691,8192,136,19,20,153170.8,85798.909533863,306327,108492,20190749.6,11118639.0951149,32910909,5888114,BENIGN,
443,163300,13,8,846,4176,357,0,65.0769230769,116.8235575119,1418,0,522.0,617.3910545884,30753,128,8165.0,15025.1944518462,37606,4,163300,13608.3333333333,17779.2710011781,37890,4,124651,17807.2857142857,22201.0038565398,47949,49,0,0,0,0,428,264,79.6080832823,48.9895897122,0,1418,228.2727272727,432.0778348993,186691.255411255,0,0,0,1,0,0,0,0,0,239.1428571429,65.0769230769,522.0,428,0,0,0,0,0,13,846,8,4176,65535,349,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
39642,275,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,112727,10909,137.5,193.0401512639,274,1,275,137.5,193.0401512639,274,1,0,0.0,0.0,0,0,0,0,0,0,96,0,10909.0909090909,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0.0,96,0,0,0,0,0,3,31,0,0,59,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
443,44139203,1,2,6,6,6,6,6.0,0.0,6,0,3.0,4.2426406871,0,0,22069601.5,31178508.0932263,44116136,23067,0,0.0,0.0,0,0,44116136,44116136.0,0.0,44116136,44116136,0,0,0,0,20,52,0.0226555971,0.0453111942,0,6,4.5,3.0,9.0,0,0,0,0,1,0,0,0,2,6.0,6.0,3.0,20,0,0,0,0,0,1,6,2,6,251,293,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
80,5404677,3,1,12,0,6,0,4.0,3.4641016151,0,0,0.0,0.0,2,0,1801559.0,3099476.8670637,5380500,137,5404677,2702338.5,3787492.31552547,5380500,24177,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5550747991,0.185024933,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
53,66705903,2,2,106,188,54,52,53.0,1.4142135624,108,80,94.0,19.7989898732,4,0,22235301.0,38459927.5085734,66645000,30343,66675343,66675343.0,0.0,66675343,66675343,66675560,66675560.0,0.0,66675560,66675560,0,0,0,0,52,52,0.029982354,0.029982354,52,108,69.6,24.3885218904,594.8,0,0,0,0,0,0,0,0,1,87.0,53.0,94.0,52,0,0,0,0,0,2,106,2,188,-1,-1,1,20,30343.0,0.0,30343,30343,66645000.0,0.0,66645000,66645000,BENIGN,
443,65170455,14,15,736,5929,360,0,52.5714285714,104.9701161032,2920,0,395.2666666667,811.8479332157,102,0,2327516.25,4178812.18435829,10002554,3,60339204,4641477.23076923,5182437.95349607,10025572,4,65147444,4653388.85714286,4990906.14682036,10072215,3,0,0,0,0,292,384,0.2148212714,0.2301656479,0,2920,222.1666666667,595.1554467088,354210.005747127,0,0,0,1,0,0,0,0,1,229.8275862069,52.5714285714,395.2666666667,292,0,0,0,0,0,14,736,15,5929,8192,33,13,20,56194.5,81381.1484307023,222313,22840,10000339.5,1830.3193983565,10002554,9997100,BENIGN,
80,89294,5,3,820,613,802,0,164.0,356.6623052693,605,2,204.3333333333,346.9932756313,16048,89,12756.2857142857,19414.6353447967,41110,4,89294,22323.5,21733.9186909924,41154,382,41572,20786.0,29390.1862532377,41568,4,0,0,0,0,124,64,55.9948036822,33.5968822093,0,802,159.2222222222,312.4923110165,97651.4444444444,0,0,0,1,0,0,0,0,0,179.125,164.0,204.3333333333,124,0,0,0,0,0,5,820,3,613,65535,8190,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
53,12014768,2,2,112,294,58,54,56.0,2.8284271247,149,145,147.0,2.8284271247,33,0,4004922.66666667,6846440.20036722,11910445,24217,11934662,11934662.0,0.0,11934662,11934662,11990551,11990551.0,0.0,11990551,11990551,0,0,0,0,52,52,0.1664618077,0.1664618077,54,149,92.8,49.5247412916,2452.7,0,0,0,0,0,0,0,0,1,116.0,56.0,147.0,52,0,0,0,0,0,2,112,2,294,-1,-1,1,20,24217.0,0.0,24217,24217,11910445.0,0.0,11910445,11910445,BENIGN,
53,61391,2,2,76,306,38,38,38.0,0.0,153,153,153.0,0.0,6222,65,20463.6666666667,35438.0482015211,61384,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,32.5780651887,32.5780651887,38,153,84.0,62.9880941131,3967.5,0,0,0,0,0,0,0,0,1,105.0,38.0,153.0,40,0,0,0,0,0,2,76,2,306,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
443,92944,6,8,834,474,549,0,139.0,216.8870673876,309,0,59.25,116.2641696433,14072,150,7149.5384615385,11582.2223372387,28701,3,63135,12627.0,15075.8611860152,29339,348,64243,9177.5714285714,13657.5150357736,29086,3,0,0,0,0,200,264,64.5550008607,86.073334481,0,549,87.2,160.3064921598,25698.1714285714,0,0,0,1,0,0,0,0,1,93.4285714286,139.0,59.25,200,0,0,0,0,0,6,834,8,474,29200,5214,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
443,169605,10,5,759,815,517,0,75.9,161.6618212332,677,0,163.0,293.482537811,9280,88,12114.6428571429,21063.9341588235,50968,3,169605,18845.0,27037.4193248912,62040,4,114160,28540.0,26522.9290740421,51121,3,0,0,0,0,332,168,58.9605259279,29.4802629639,0,677,98.375,202.542135534,41023.3166666667,0,0,0,1,0,0,0,0,0,104.9333333333,75.9,163.0,332,0,0,0,0,0,10,759,5,815,65535,79,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
443,77915,10,5,713,479,469,0,71.3,147.2873608517,341,0,95.8,149.5299301143,15298,192,5565.3571428572,9649.5871622106,23684,3,77915,8657.2222222222,11467.9767153777,24263,3,49564,12391.0,13441.5771148081,24144,3,0,0,0,0,332,168,128.3449913367,64.1724956684,0,469,74.5,139.6662688936,19506.6666666667,0,0,0,1,0,0,0,0,0,79.4666666667,71.3,95.8,332,0,0,0,0,0,10,713,5,479,65535,972,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
54153,4,2,0,37,0,37,0,18.5,26.1629509039,0,0,0.0,0.0,9250000,500000,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,2,37,0,0,117,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
54156,92,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,21739,92.0,0.0,92,92,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10869.5652173913,10869.5652173913,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,1,0,1,0,357,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
53,177,2,2,110,142,55,55,55.0,0.0,71,71,71.0,0.0,1423728,22598,59.0,62.23343153,126,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,11299.4350282486,11299.4350282486,55,71,61.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,76.75,55.0,71.0,40,0,0,0,0,0,2,110,2,142,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
443,262379,15,10,974,7387,469,0,64.9333333333,134.2659762596,1581,0,738.7,750.4129307699,31866,95,10932.4583333333,22568.0450155585,75422,1,262379,18741.3571428571,27474.2720841689,75523,1,205103,22789.2222222222,34484.639014269,76340,3,0,0,0,0,492,328,57.1692094261,38.112806284,0,1581,321.5769230769,571.0263162466,326071.053846154,0,0,0,1,0,0,0,0,0,334.44,64.9333333333,738.7,492,0,0,0,0,0,15,974,10,7387,65535,179,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
443,23964592,5,4,301,157,238,0,60.2,101.4849742573,145,0,39.25,70.5567147761,19,0,2995574.0,8405452.62035254,23797885,71,23964592,5991148.0,11924198.3731652,23877419,87,125307,41769.0,41467.9469952396,83003,71,0,0,0,0,112,92,0.2086411486,0.1669129189,0,238,45.8,81.2660924235,6604.1777777778,0,0,0,1,0,0,0,0,0,50.8888888889,60.2,39.25,112,0,0,0,0,0,5,301,4,157,8192,110,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
80,47816,3,4,441,871,435,0,147.0,249.4333578333,859,0,217.75,427.5093566228,27438,146,7969.3333333333,11916.4633791518,23481,4,23992,11996.0,16123.4488246157,23397,595,24595,8198.3333333333,13903.8921289448,24252,4,0,0,0,0,72,92,62.7405052702,83.6540070269,0,859,164.0,318.9370739548,101720.857142857,0,0,0,1,0,0,0,0,1,187.4285714286,147.0,217.75,72,0,0,0,0,0,3,441,4,871,8192,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
443,5226088,7,11,1385,7401,837,0,197.8571428571,310.6318445639,1460,0,672.8181818182,670.3187030334,1681,3,307416.941176471,1209376.87902792,4999631,1,226454,37742.3333333333,26027.2908822003,57398,1022,5174397,517439.7,1575151.13865468,4999720,1,0,0,0,0,152,232,1.3394340088,2.1048248709,0,1460,462.4210526316,589.865927873,347941.812865497,0,0,0,1,0,0,0,0,1,488.1111111111,197.8571428571,672.8181818182,152,0,0,0,0,0,7,1385,11,7401,8192,18,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
443,226,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,8849,226.0,0.0,226,226,226,226.0,0.0,226,226,0,0.0,0.0,0,0,0,0,0,0,64,0,8849.5575221239,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,2,0,0,0,377,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
443,30156405,9,11,1245,3768,865,0,138.3333333333,283.3354901879,1460,0,342.5454545455,571.1550338807,166,0,1587179.21052632,3733043.4394626,9996739,4,20177823,2522227.875,4623852.7748205,10030595,225,30120934,3012093.4,4823615.96678198,10032553,4,0,0,0,0,192,256,0.2984440619,0.3647649645,0,1460,238.7142857143,456.6549181666,208533.714285714,0,0,0,1,0,0,0,0,1,250.65,138.3333333333,342.5454545455,192,0,0,0,0,0,9,1245,11,3768,8192,63,8,20,73908.0,66321.1321751974,150489,35544,9978225.66666667,30490.6847796722,9996739,9943034,BENIGN,
53,505,1,1,76,142,76,76,76.0,0.0,142,142,142.0,0.0,431683,3960,505.0,0.0,505,505,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1980.198019802,1980.198019802,76,142,98.0,38.1051177665,1452.0,0,0,0,0,0,0,0,0,1,147.0,76.0,142.0,32,0,0,0,0,0,1,76,1,142,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
443,67228,6,4,344,3065,200,0,57.3333333333,85.1602411144,1599,0,766.25,883.15358234,50708,148,7469.7777777778,9706.5703621024,23543,87,67228,13445.6,12463.7228507377,29105,303,29412,9804.0,12496.9723933439,23937,214,0,0,0,0,132,92,89.2485273993,59.4990182662,0,1599,309.9090909091,607.2841928694,368794.090909091,0,0,0,1,0,0,0,0,0,340.9,57.3333333333,766.25,132,0,0,0,0,0,6,344,4,3065,8192,31,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
443,2001286,2,0,74,0,37,37,37.0,0.0,0,0,0.0,0.0,36,0,2001286.0,0.0,2001286,2001286,2001286,2001286.0,0.0,2001286,2001286,0,0.0,0.0,0,0,1,0,0,0,64,0,0.9993574132,0.0,37,37,37.0,0.0,0.0,0,1,0,0,1,1,0,0,0,55.5,37.0,0.0,64,0,0,0,0,0,2,74,0,0,32832,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,
